,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date,search_city
5,"Glen Burnie, MD 21060",JOHNS HOPKINS HEALTH SYSTEM,"The Data Scientist is responsible for monitoring data quality and for analyzing data using statistical tools like R, SAS, SPSS, WEKA, Rapidminer....",7bfdc788ea4d041f,Data Scientist,,,,25 days,2016-10-17 21:23:34.744582,Baltimore
6,"Hunt Valley, MD",Sinclair Broadcast Group,Identify and prioritize enterprise data analytics opportunities. Experience with Hadoop or other Map-Reduce data analytics processes....,0e51ba1b112e5771,Data Scientist,,39.0,44,29 days,2016-10-17 21:23:34.744582,Baltimore
7,"Towson, MD",Stanley Black & Decker,Manage claims and adjustment portfolio for a specific set of accounts. Responsible for a portfolio of accounts to track & monitor their trends and then work...,02bd95b609c289ad,Research Analyst,,42.6,257,5 hours,2016-10-17 21:23:34.744582,Baltimore
8,"Columbia, MD",The Nielsen Company,"Our Data Scientists come from diverse disciplines such as statistics, research methodology, mathematics, psychology, business, engineering and demography....",6570c3ba8c0c34de,Sr. Data Scientist,,43.2,676,12 hours,2016-10-17 21:23:34.744582,Baltimore
9,"Silver Spring, MD 20904",Verizon,"As our data scientist, you will provide expertise on mathematical concepts for the broader applied analytics team and inspire the adoption of advanced analytics...",98cb008f2c5788bd,Data Scientist,,44.4,11117,19 days,2016-10-17 21:23:34.744582,Baltimore
0,"Boston, MA",Analysis Group,"Creating interactive analytics portals and data visualizations (e.g., using R/Shiny, Python/Flask, D3)....",104372296a1d5292,Data Scientist,,53.4,5,4 days,2016-10-17 21:23:24.227507,Boston
1,"Boston, MA 02111 (Central area)",Autodesk,"You have a Bachelor's degree focused on operations research, applied statistics, data mining, machine learning, physics or a related quantitative discipline....",522547d5f3872824,Data Scientist (Boston),,52.199997,147,4 days,2016-10-17 21:23:24.227507,Boston
2,"Boston, MA 02111 (Central area)",Plymouth Rock Assurance Corporation,"An advanced degree in mathematics, machine learning, economics, statistics or a related field (background in Bayesian statistics preferred)....",7d23fb51a6d2b792,Data Scientist,,,,5 days,2016-10-17 21:23:24.227507,Boston
3,"Cambridge, MA 02139 (Area IV area)",Aequor Technologies,Be self-supportive in collaborating with world-class scientists to design and deploy data solutions to identified scientific problems related to drug discovery...,0ee0327f48ba0a0d,Database Engineer/ SPARK Engineer,$55 an hour,40.2,5,6 hours,2016-10-17 21:23:24.227507,Boston
4,"Cambridge, MA",OM1,We have a flat organization of self-directed engineers and scientists. Healthcare data experience. But we can assure you that we have great challenges of...,bf971d59ae92d952,Data Scientist,,,,20 days,2016-10-17 21:23:24.227507,Boston
5,"Cambridge, MA",IHS,"Machine learning, data mining, quantitative analysis, and predictive modeling. Data Scientist (Machine Learning)....",493df6b925152ae3,Data Scientist ( Machine Learning),,42.6,102,2 days,2016-10-17 21:23:24.227507,Boston
6,"Cambridge, MA",Panjiva,"Panjiva’s award-winning and patented technology leverages machine learning to provide powerful search, analysis and visualization tools over more than a billion...",7984a988725059d8,Data Scientist,,,,6 days,2016-10-17 21:23:24.227507,Boston
7,"Boston, MA 02116 (South End area)",Wayfair,Algorithms is a group of data scientists within the Pricing & Profitability team responsible for dynamically adjusting the prices and amount of exposure on...,5a067325a46c60da,Data Scientist - Pricing and Profitability Algorithms (Summe...,,42.6,89,13 days,2016-10-17 21:23:24.227507,Boston
8,"Boston, MA",QuantumBlack,"Use Maths, Stats and Machine learning to derive key insights across various industry sectors including formula 1, pharma, automotive and high-tech....",d745b642c469a467,Data Scientist (Boston),,,,19 days,2016-10-17 21:23:24.227507,Boston
9,"Cambridge, MA",Amazon Corporate LLC,"As a Data Scientist in our Applied Modeling team, you will be responsible for data-driven improvements to our spoken language understanding models....",0e7631cfbcbe8cd7,Data Scientist,,43.2,9618,30+ days,2016-10-17 21:23:24.227507,Boston
0,"Chicago, IL",Brad's Deals,Brad’s Deals is looking for an experienced data scientist to join our team. Develop recommender systems based on behavioral data....,4345e7fc5772b24a,Data Scientist,,,,1 day,2016-10-17 21:23:20.964455,Chicago
1,"Chicago, IL","Vizient, Inc.","Serves as the resident data expert and share best practices/approaches for statistics, machine learning techniques, data modeling, simulation and advanced...",9a441b69e587736a,Data Scientist,,,,4 days,2016-10-17 21:23:20.964455,Chicago
2,"Chicago, IL",Anomalix,Data Scientist Responsibilities will include:. Anomalix is looking for strong data scientist candidates to join a team building out our flagship enterprise...,711c408ec28cfcaf,Data Scientist,,,,11 days,2016-10-17 21:23:20.964455,Chicago
3,"Chicago, IL",BMW Technology Corporation,"Develop novel and useful machine learning and data mining techniques, as well as assess 3rd party machine learning and data mining components....",12c756d844582814,Machine Learning Researcher - BMW Technology Corporation,,,,8 days,2016-10-17 21:23:20.964455,Chicago
4,"Chicago, IL 60601 (Loop area)",KPMG,"Machine learning, data visualization, statistical modeling, data mining, or information retrieval. KPMG is currently seeking a Data Scientist, to join our...",470c8353e5469a5b,Data Scientist,,51.0,1768,3 days,2016-10-17 21:23:20.964455,Chicago
5,"Chicago, IL",Amyx,"Seeking a Senior Data Scientist with experience and knowledge of analytics to solve large-scale, enterprise, complex, and challenging business problems....",3e0070b7e8dc8931,Data Scientist,,,,14 days,2016-10-17 21:23:20.964455,Chicago
6,"Chicago, IL",Google,Experience with data analytics and/or data visualization techniques and software. Experience interpreting technical data and creating reports with data....,f94835ba16f9ce1d,"Machine Learning Deployment Engineer, Professional Services,...",,52.800003,1219,17 days,2016-10-17 21:23:20.964455,Chicago
7,"Chicago, IL 60606 (Loop area)",ZirMed,"The role will focus on extending machine learning, predictive modeling and data mining components to provide up-to-date intelligence to healthcare providers...",28c603e910a47aed,Data Scientist,,51.0,5,19 days,2016-10-17 21:23:20.964455,Chicago
8,"Chicago, IL",National Opinion Research Center (NORC),Working knowledge of applied survey sampling and statistics for all modes of social science data collection....,58c12518a1e9f17b,Statistician,,,,4 days,2016-10-17 21:23:20.964455,Chicago
9,"Chicago, IL 60654 (Loop area)",RAY ALLEN,"Use Qlik Sense along with Excel, Access, MySQL, R, and other tools to clean up, organize, model (ETL), and interpret large data sets....",3a982c164ab623ef,Associate Data Scientist,,,,14 days,2016-10-17 21:23:20.964455,Chicago
0,"Cleveland, OH 44115 (Downtown area)",Chmura Economics and Analytics,We are looking for innovative data scientists who have a passion for code and data! The position reports to the Chief Data Scientist....,dd4343e4d8e21b3f,Data Scientist - Any Experience Level!,,,,4 days,2016-10-17 21:23:33.024162,Cleveland
1,"Cleveland, OH",Nityo Infotech Services Pvt. Ltd.,"Knowledge of classification systems and clinical vocabularies and nomenclature, such as International Classification Of Diseases (ICD)-9, Current Procedural...",d0b1d924fa3a9be7,Data Scientist,,,,6 days,2016-10-17 21:23:33.024162,Cleveland
2,"Cleveland, OH 44114 (Downtown area)",AmTrust North America,"Demonstrated skills in data mining, machine learning, programming, dynamic optimization. Relevant experience in Statistical/Quantitative Modeling and/or Machine...",08b3e7de76647629,Data Scientist,,,,18 days,2016-10-17 21:23:33.024162,Cleveland
3,"Cleveland, OH",Futran Solutions,"Health Data Analyst:. Knowledge of classification systems and clinical vocabularies and nomenclature, such as International Classification Of Diseases (ICD)-9,...",b9b5ddb55a1e534b,Data Scientist,,,,28 days,2016-10-17 21:23:33.024162,Cleveland
4,"Cleveland, OH",Medical Mutual of Ohio,"Knowledge of health plan operations, data sources, and data structures, including trends and drivers of quality, utilization and costs....",550c7a7a678ea986,Data Scientist I- Career Development Program,,51.0,56,20 days,2016-10-17 21:23:33.024162,Cleveland
5,"Mayfield Village, OH",Progressive,"Demonstrated skills in data mining, machine learning, programming, dynamic optimization. Data Scientist /Statistical Modeler....",07bfae1b3db8ba03,Data Scientist /Statistical Modeler,,43.8,960,5 days,2016-10-17 21:23:33.024162,Cleveland
6,"Cleveland, OH",Hunter International,Coordinate the timely and compliant generation of data to support client project. Review data for technical content and good record keeping practices....,2fb5b9022283e4a4,GC-MS Scientist,"$60,000 - $75,000 a year",54.0,13,19 days,2016-10-17 21:23:33.024162,Cleveland
7,"Cleveland, OH",Precision Systems,"Experience in statistics, data mining, and predictive modeling is a must (3 -5 years experience required) ·Experience with TIBCO Spotfire, R, Python numpy, D3,...",586b159966e6a7cb,Data Scientist,,55.800003,5,11 days,2016-10-17 21:23:33.024162,Cleveland
8,"Cleveland, OH",Key Bank,"ABOUT KEY: Key traces its history back more than 160 years and is headquartered in Cleveland, Ohio. One of the nation's largest bank-based financial services",3ca2ce418543d321,"Secondary Quantitative Analyst - Brooklyn, OH",,43.8,629,30+ days,2016-10-17 21:23:33.024162,Cleveland
9,"Cleveland, OH",KeyBank,"ABOUT KEY: Key traces its history back more than 160 years and is headquartered in Cleveland, Ohio. One of the nation's largest bank-based financial services",2ffb701d64b95eaa,Secondary Quantitative Analyst,,43.8,629,30+ days,2016-10-17 21:23:33.024162,Cleveland
0,"Plano, TX",shrikon,"Identifies what data is available and relevant, including internal and external data sources, leveraging new data collection processes....",e1a967108222d0c5,Data Scientist,,,,3 days,2016-10-17 21:23:29.712768,Dallas
1,"Dallas, TX 75240 (Far North area)","Enaxis Consulting, LP","Analytics Data Scientist- Dallas. Use machine learning, data mining and statistical techniques to create new, scalable solutions for business problems....",731b92d3dcad54a2,Analytics Data Scientist,,,,4 days,2016-10-17 21:23:29.712768,Dallas
2,"Dallas, TX",Markit Financial Info Service," Preferable IT skills (Python, SQL).  Very good and relevant operational experience. The successful candidate will be working as part of the global Index...",e23204a1bc96498b,"Associate, Entry Level Quantitative Analyst",,,,7 days,2016-10-17 21:23:29.712768,Dallas
3,"Dallas, TX",Atos IT Services and Solutions Inc,"5 years + hands-on experience in one or more Statistical Methods, such as machine learning, information retrieval, data mining, Text Mining, Natural Language...",6227d09b9289fd97,Data Scientist,,,,14 days,2016-10-17 21:23:29.712768,Dallas
4,"Irving, TX",latasoftek solutions llc,Partner with Analytics organization to design and develop dashboards for visualization of key metrics to derive insights • ;...,3872eab8a1e19e8f,Data Scientist,,,,24 days,2016-10-17 21:23:29.712768,Dallas
5,"Dallas, TX",Zimmerman Advertising,"The Data Scientist position requires a multidisciplinary approach to technology, business, and marketing applied together to unlock insights hidden within our...",5a0b28a7075fb5ab,Data Scientist,,,,27 days,2016-10-17 21:23:29.712768,Dallas
6,"Irving, TX 75063","Aviall, Inc.","Data Scientist will provide insights and. Data Scientist will collaborate with Boeing. And machine learning algorithms, experience working with....",cbc6ee3e30d831d0,Sr. Data Scientist,,44.4,31,17 days,2016-10-17 21:23:29.712768,Dallas
7,"Dallas, TX",Parkland Hospital,"As an experienced data analytic scientist, will be responsible for coordinating specific phases of data analytics (extraction, analysis, manipulation, synthesis...",f56bcf2370065de6,Data Analytics Scien Lv 2-PCCI,,43.8,302,6 days,2016-10-17 21:23:29.712768,Dallas
8,"Dallas-Fort Worth, TX",Oscar Technology,"""How much will our customers spend next year?""""What factors affect our business costs?""""How much will currency fluctuations affect international travel?""We have...",96463e7ac0f61c4f,Data Science Director,"$180,000 a year",,,18 days,2016-10-17 21:23:29.712768,Dallas
9,"Irving, TX 75038",Verizon,"Or Master’s Degree in operations research, applied statistics, data mining, machine learning, physics, related quantitative discipline or work experience....",8e326f1ec44575e9,Senior Data Scientist,,44.4,11117,11 days,2016-10-17 21:23:29.712768,Dallas
0,"Denver, CO",ICR Inc,"⦁ Research, design, and development of algorithms for data mining, regression, classification across broad and disparate data sets....",82d27a79fbc7e563,Data Scientist,,,,6 days,2016-10-17 21:23:27.161873,Denver
1,"Broomfield, CO","Vadata, Inc","Together with a highly multi-disciplinary team of scientist, engineers, strategic partners, product managers and subject domain experts you will work on...",f0b73a3abf907e71,Data Scientist,,,,7 days,2016-10-17 21:23:27.161873,Denver
2,"Denver, CO 80202 (Lodo area)",KPMG,"Machine learning, data visualization, statistical modeling, data mining, or information retrieval. KPMG is currently seeking a Data Scientist, to join our...",42d6aef39a3ddc0d,Data Scientist,,51.0,1768,3 days,2016-10-17 21:23:27.161873,Denver
3,"Denver, CO 80202 (Lodo area)",Ibotta,Strong experience working with data scientists and analysts. Build and maintain production-scale analytics and machine learning features....,90504439d6a10855,Data Engineer,,51.0,5,5 days,2016-10-17 21:23:27.161873,Denver
4,"Denver, CO 80202 (Lodo area)",Ray Allen,"The candidate will be supporting our Data Engineering team in developing and updating BI Dashboards using Qlik Sense, establishing ETL processes, creating...",f18fefb3ce91da7d,Associate Data Scientist,,,,30+ days,2016-10-17 21:23:27.161873,Denver
5,"Denver, CO",Galvanize,"Galvanize has a tight-knit team of data scientists, educators, and community builders that are creating a pathway onto industry’s most demanding data science...",778c32b8e628b100,"Associate Instructor, Data Science",,60.0,2,4 days,2016-10-17 21:23:27.161873,Denver
6,"Broomfield, CO",Oracle,Other data scientists as methodology is developed and deployed. A Senior Data Scientist (Data Scientist III) you’ll be developing cutting edge....,c5ffb2083bddd5e3,Data Scientist - Oracle Data Cloud,,44.4,1013,24 days,2016-10-17 21:23:27.161873,Denver
7,"Denver, CO",Denver Public Schools,"Revious project management experience preferred. Fulfill internal data requests, and coordinates external requests to conduct research within Denver Public...",96ea852b71d8e690,RESEARCH ANALYST,"$57,580 - $69,098 a year",43.8,157,5 days,2016-10-17 21:23:27.161873,Denver
8,"Westminster, CO",Oracle,"Data Scientists galore. Competency with big-data tools—such as SQL, Python, R, SAS. As a Senior Data Scientist on the Retail Analytics team, you would combine...",5dd2220530ef426d,Senior Data Scientist - Retail Analytics,,44.4,1013,4 days,2016-10-17 21:23:27.161873,Denver
9,"Denver, CO 80202 (Lodo area)",Ibotta,"Data Scientist you will be responsible for developing our analytics products, defending our methodology, and identifying ways to normalize and standardize our...",6b7b8940420fee88,Senior Data Scientist,,51.0,5,16 days,2016-10-17 21:23:27.161873,Denver
0,"Dearborn, MI",Cbsi Global,"Ford Motor Company's Global Data, Insight & Analytics (GDIA) organization is looking for motivated and talented individuals with a background in Operations...",60e9dd51b20eb6a5,DATA SCIENTISTS ANALYSTS,,,,3 days,2016-10-17 21:23:36.359957,Detroit
1,"Dearborn, MI",Cbsi Global,"The Analytics Research and Development team within Ford's Global Data, Insight and Analytics (GDIA) organization is looking for a highly skilled quantitative...",083788e448459676,DATA SCIENTISTS MODELING,,,,3 days,2016-10-17 21:23:36.359957,Detroit
2,"Dearborn, MI",Ford Motor Company,"Analytics Scientist position offered by Ford Motor Company (Dearborn, MI). 3 years of experience performing complex mathematical programming and exact and meta...",a6a5010b12890995,Analytics Scientist,,52.800003,2193,17 days,2016-10-17 21:23:36.359957,Detroit
3,"Dearborn, MI",Ford Motor Company,Data Scientist-Forecasting-Ford Credit. Demonstrated experience conducting statistical analysis in a business or academic environment Experience in Banking...,ab111c2bc5968f19,Data Scientist - Forecasting,,52.800003,2193,25 days,2016-10-17 21:23:36.359957,Detroit
4,"Dearborn, MI","FutureNet Group, Inc","The Data Operations team is a key department within Ford's growing Global Data, Insights and Analytics division....",5cd89ed319489490,237409 Data Scientists Analysts,,,,7 days,2016-10-17 21:23:36.359957,Detroit
5,"Dearborn, MI",Miracle Software Solutions,"Data Scientists Analysts (7500). The Data Operations team is a key department within Ford's growing Global Data, Insights and Analytics division....",5415748623ffd17f,Data Scientists Analysts,,,,12 days,2016-10-17 21:23:36.359957,Detroit
6,"Detroit, MI",General Motors,Data Scientist - Legal. Collaborate cross-functionally with other data analytics teams to arrive at actionable insights....,a45ad7ee08193a22,Data Scientist - Legal,,52.199997,2830,9 days,2016-10-17 21:23:36.359957,Detroit
7,"Warren, MI",Cresttek LLC,"Primarily, this role will help others (data scientists and analysts) understand and use data. This is a data analytics ENABLEMENT role....",5bb91800db502b7c,Statistical Modeler/Data Analyst,,,,2 days,2016-10-17 21:23:36.359957,Detroit
8,"Detroit, MI 48223 (Brightmoor area)","FutureNet Group, Inc","Capable of converting business problems into analytics formulations, then interpreting the analytics results and translating them into easily understood...",7d78cb23112b836e,234037 Data Scientists Modeling,,,,12 days,2016-10-17 21:23:36.359957,Detroit
9,"Detroit, MI 48226 (Downtown area)",Hello Innovation,"You should possess a deep understanding of the statistical and machine learning methods as well as semantic web technologies, i.e. RDF, OWL and related methods....",cb8331338a8de31d,Data Scientist,,,,30+ days,2016-10-17 21:23:36.359957,Detroit
0,"Houston, TX",Exxon Mobil,"Experience in relevant areas of scientific expertise (e.g., machine learning, numerical methods, signal processing, statistics, mathematics, and optimization)....",857a318d918bc7ce,Data Scientist,,51.0,1005,12 days,2016-10-17 21:23:29.033108,Houston
1,"Houston, TX",Quantlab Financial,Technology and Scientific Research are central to our business and key to our success. Generous benefit plan structure including an option for fully paid health...,832f8cb888fad827,Quantitative Research Scientist - Options Strategist,,,,5 days,2016-10-17 21:23:29.033108,Houston
2,"Houston, TX",Pros.,Machine Learning and Data Science. In this role you will work in teams to unearth business insights through data mining and to innovate and implement cutting...,f645ad1a7ec74dd5,Scientist I,,,,6 days,2016-10-17 21:23:29.033108,Houston
3,"Houston, TX 77070","Noble Energy, Inc.","Continually enhance the advanced analytics program by staying up to date on the latest data science, advanced analytics, and big data trends....",9e4026730140473a,Data Scientist,,51.6,83,29 days,2016-10-17 21:23:29.033108,Houston
4,"Houston, TX 77046 (Montrose area)","Enaxis Consulting, LP","Work with data scientists, visualization specialists, and analytic specialists’ to understand data, project success criteria and related to business processes....",cd6ec51198b13a41,Analytics Data Engineer,,,,3 days,2016-10-17 21:23:29.033108,Houston
5,"Houston, TX 77057 (Galleria-Uptown area)",Experis,"The role will partner with a multi-disciplinary group of industry experts, modellers and data scientists to innovate, develop and deploy new commercial...",c64f131cd83c8fda,Analytical Data Scientist,,43.8,296,17 days,2016-10-17 21:23:29.033108,Houston
6,"Houston, TX",National Oilwell Varco,"Data mining, Feature. Data analytics solutions for challenging engineering and reliability problems. Data Science responsibilities include:....",18cbee11f92a560b,Data Scientist,,44.4,1105,19 days,2016-10-17 21:23:29.033108,Houston
7,"Houston, TX",Shell,"Before applying, you are advised to read our data protection policy. Must have a masters degree in computer science or operation research, physics, applied math...",8b4e7620872d8b19,"Quantitative Risk Analyst (Houston, TX)",,44.4,1376,7 days,2016-10-17 21:23:29.033108,Houston
8,"Houston, TX",MD Anderson Cancer Center,"Assesses relevant literature as well as existing data, evaluates the quality of data used in reports and assists with preparation and distribution of data for...",30b42fdff4a0f717,Research Statistical Analyst,,51.6,250,30+ days,2016-10-17 21:23:29.033108,Houston
9,"Houston, TX",The Hanover Company,This role will data mine property and portfolio information to locate trends to improve operational performance....,699f12fa69d83b44,Quantitative Analyst,,51.0,5,30+ days,2016-10-17 21:23:29.033108,Houston
0,"Minneapolis, MN",Boston Technology Corporation,This role needs to bring experience and expertise with digital analytics and Big Data technologies in order to complete the following tasks:....,1f0616dafa9a8a31,Big Data Scientist,,,,13 days,2016-10-17 21:23:33.789352,Minneapolis
1,"Minneapolis, MN",Digital Reasoning,"3+ professional experience with modeling and analysis, computational linguistics/NLP, semantic web technology, machine learning, and/or large-scale data mining....",fe5b0675b020b512,Data Scientist,,,,3 days,2016-10-17 21:23:33.789352,Minneapolis
2,"Golden Valley, MN",Honeywell,"Data modeling, mining, pattern analysis, data visualization and machine learning solutions to address customer needs....",af495fbe6239b68e,Analytic Data Scientist,,44.4,3477,11 days,2016-10-17 21:23:33.789352,Minneapolis
3,"Golden Valley, MN",Honeywell,"Data modeling, mining, pattern analysis, data visualization and machine learning solutions to address customer needs. Principal Data Scientist....",7c7f503691def6a4,Principal Data Scientist,,44.4,3477,2 days,2016-10-17 21:23:33.789352,Minneapolis
4,"Maplewood, MN",3M,"Familiarity with knowledge analytics and data mining. Ability to interact with scientists and managers, understand their technical or business needs....",ec35bcb654ae5362,"Advanced Technical Information Analyst* (Maplewood, MN) Job",,51.6,1414,30 days,2016-10-17 21:23:33.789352,Minneapolis
5,"Minneapolis, MN",Pearl Knowledge Solutions,"Data Scientists leverage data visualization (KNIME, RapidMiner, Tableau, Spotfire, etc.), and analytic tools (R, Python, C++, Java, Scala, etc.)....",3fe7010c713d80c9,Data Scientist,,,,30+ days,2016-10-17 21:23:33.789352,Minneapolis
6,"Minneapolis, MN 55426",General Mills,"Comfortable in basic statistical analysis, modeling, clustering and data mining techniques to identify trends and insights....",7b3a98f4ccc83b68,Data Scientist - Global Business Solutions,,51.0,560,21 days,2016-10-17 21:23:33.789352,Minneapolis
7,"Minneapolis, MN",Ayasdi,"Data management and data extraction skills; Masters in a quantitative field (Mathematics, Statistics, Operations Research, Physics, Bioinformatics,...",02d2e873d32481a2,Data Scientist (Healthcare),,,,30+ days,2016-10-17 21:23:33.789352,Minneapolis
8,"Minneapolis, MN",Parametric,"Preferred languages include R, Java, SQL, VBA, Matlab, Python, or C. All investments are subject to potential loss of principal....",a77248e12e393c1f,Quantitative Analyst,,,,17 days,2016-10-17 21:23:33.789352,Minneapolis
9,"Golden Valley, MN",Honeywell,"With more than 127,000 employees worldwide, including more than 22,000 engineers and scientists, we have an unrelenting commitment to quality and delivering...",ab8344876f626d47,Intern/Research & Development Scientist,,44.4,3477,19 hours,2016-10-17 21:23:33.789352,Minneapolis
0,"Nashville, TN 37214 (Barclay Drive area)",Bridgestone Americas,"MS degree in Analytics, Statistics, or Mathematics fields and 3-6 years of Analytics experience or PhD degree and 2-4 years of Analytics experience....",00a21044a7a2fe34,Senior Statistical Analyst / Data Scientist,,44.4,488,12 days,2016-10-17 21:23:31.174040,Nashville
