,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date,search_city
0,"Austin, TX 78758 (North Austin area)",Stanley Black & Decker,Stanley Black and Decker is hiring Data Scientists for its Data Analytics team. The Data Analytics team at Stanley Black and Decker is creating analytics...,13f290700c26329e,Data Scientist,,42.6,257,14 days,2016-10-17 23:33:52.571892,Austin
1,"Austin, TX",Wellsmith,"Graduate-level coursework or research in areas such as machine learning, natural language processing, predictive models, data mining, or similar.Exceptional...",513b9155ce826c26,Data Scientist Internship,,,,13 days,2016-10-17 23:33:52.571892,Austin
2,"Austin, TX",Apple,"Develop new tools, capabilities and infrastructure to improve how data scientists conduct data analysis and model research....",9a169d36c80a9f56,Data Science Engineer,,52.800003,2573,19 days,2016-10-17 23:33:52.571892,Austin
3,"Austin, TX",University of Texas at Austin,"Collaborate effectively with the Latino Research Initiative Director, Senior Research Scientist, and colleagues to analyze evaluation needs, recommend plans for...",67a97cf3652764c4,Research Scientist,"$4,584 a month",53.4,403,3 hours,2016-10-17 23:33:52.571892,Austin
4,"Austin, TX 78757 (Crestview area)",Phunware,"We are looking for a true renaissance data scientist who is both machine learning expert and engineer, but is also comfortable wearing the hat of statistician...",f5287c0eb571313b,Data Scientist,,,,14 days,2016-10-17 23:33:52.571892,Austin
5,"Austin, TX","Advanced Micro Devices, Inc.","Data Scientist, Product Data Analytics - Austin, TX. Undergraduate Computer Science or Statistics degree and 10+ years analytics experience or Graduate degree...",130030f226bcebc6,"Data Scientist, Product Data Analytics",,43.2,243,20 hours,2016-10-17 23:33:52.571892,Austin
6,"Austin, TX",AMD,"Data Scientist, Product Data Analytics – Austin, TX. Undergraduate Computer Science or Statistics degree and 10+ years analytics experience or Graduate degree...",f55f34b5a7bfcc7f,"Data Scientist, Product Data Analytics",,43.2,243,27 days,2016-10-17 23:33:52.571892,Austin
7,"Austin, TX 78753 (Windsor Hills area)",3M,"They work closely with the Data Scientist, developing new technologies that leverage data analytics, as well as, the 3M HIS’ production teams, to transform...",95acaf28bdfaeef2,"3M HIS Specialist, Algorithm Data Engineers (Multiple Locati...",,51.6,1414,2 days,2016-10-17 23:33:52.571892,Austin
8,"Austin, TX",YouEarnedIt,"YouEarnedIt is looking for a Data Scientist to join the team and provide direction with insights, trends, analytics, nuggets of data gold, and trends around...",5d5d8a4df099268a,Data Scientist,,,,20 days,2016-10-17 23:33:52.571892,Austin
9,"Austin, TX",IBM,"You will create and maintain machine learning models with a focus on big data. You thrive on collaboration, working side by side with engineers and scientists...",157d055f917a77c6,Entry Level Cognitive Software Engineer,,51.0,12129,30+ days,2016-10-17 23:33:52.571892,Austin
10,"Austin, TX",Galvanize,"Associate Instructor, Data Scientist. Join us in building the world's hub for education in data science and data engineering....",bf4749fc8f0f48a7,"Associate Instructor, Data Scientist",,60.0,2,5 days,2016-10-17 23:33:52.571892,Austin
11,"Austin, TX",Apple,The Apple Data Mining Lab encourages scientists to stay abreast of data mining research by attending conferences and working with academic faculty and students....,bfd185b3b40e5ab3,Data Mining Scientist,,52.800003,2573,30+ days,2016-10-17 23:33:52.571892,Austin
12,"Austin, TX",LawnStarter,"As our lead data scientist, you will... LawnStarter is looking for a Senior Data Scientist to join our growing product development team....",6364a9bb83587f57,Senior Data Scientist,,,,30+ days,2016-10-17 23:33:52.571892,Austin
13,"Austin, TX",IBM,Deliver insights that drive better talent decisions IBM's talent analytics and cognitive human resources (HR) solutions and services help HR professionals take...,a19d2744fefe3485,WW (CoC) - Talent & Engagement - Talent Analytics - Associat...,,51.0,12129,7 days,2016-10-17 23:33:52.571892,Austin
14,"Austin, TX",HomeAway,"Familiarity with social media and experience with mining relevant data from social platforms. The ideal candidate is excellent at deep research, equal parts...",5ad61b99c19c3a8e,Market Research Analyst - Consumer Trends,,52.199997,49,6 days,2016-10-17 23:33:52.571892,Austin
15,"Austin, TX",University of Texas at Austin,Subject to a government security investigation and must meet eligibility requirements for access to classified information at the level appropriate to the...,07751cde00e3c839,Engineering Scientist - GPS Data Analyst,"$6,250 - $10,833 a month",53.4,403,5 days,2016-10-17 23:33:52.571892,Austin
16,"Austin, TX",Spiceworks,"You’ll be a lead data processor and statistician on both survey and data analytics projects for our clients, using your SPSS chops and statistical superpowers...",c47cb5373f932b9c,Sr. Statistical Analyst,,60.0,2,28 days,2016-10-17 23:33:52.571892,Austin
17,"Austin, TX",University of Texas at Austin,Subject to a government security investigation and must meet eligibility requirements for access to classified information at the level appropriate to the...,e779b94f1a78f968,Engineering Scientist Associate - R and D Software Developer,"$5,400 - $6,500 a month",53.4,403,4 days,2016-10-17 23:33:52.571892,Austin
18,"Austin, TX",Acxiom,"These include solid knowledge of supervised vs. unsupervised learning algorithms, including linear and logistic regression, polynomial regression, regression...",3cdca9a53940785d,Data Scientist,,43.2,131,21 days,2016-10-17 23:33:52.571892,Austin
19,"Round Rock, TX 78664",Dell,"Technical expertise in creating data models, data mining and segmentation. Proven work experience as a data scientist or analyst....",40101f239f2bfdb9,Data Scientist Sr. Advisor,,51.0,3880,30+ days,2016-10-17 23:33:52.571892,Austin
20,"Austin, TX",EXPERIAN,Serves as an analytical consultant for complex client deliveries/implementations Lead/execute analytical projects from solution design and data integrity...,a170e661a03273f3,Statistical Consultant (Virtual),,42.6,262,30+ days,2016-10-17 23:33:52.571892,Austin
21,"Austin, TX",CCC Information Services Inc.,Work with data scientists and other technical staff to operationalize analysis and machine learning algorithms....,4f3e7019ed097743,Data Automation & Operations Engineer,,42.6,28,3 days,2016-10-17 23:33:52.571892,Austin
22,"Austin, TX",NVIDIA,Research Scientist for Computer Vision / Machine Learning. And depth in data parallel architectures and computer vision or machine learning....,fc25bfc8350856fe,Research Scientist for Computer Vision / Machine Learning,,51.6,88,30+ days,2016-10-17 23:33:52.571892,Austin
23,"Austin, TX 78703",Qcue,"Health, dental, and vision insurance plans. Qcue is looking for a data scientist with a strong background in statistics and an interest in software development...",2ef6be2fa81a1469,Data Scientist,,,,30+ days,2016-10-17 23:33:52.571892,Austin
24,"Austin, TX",General Motors,"Must have demonstrated knowledge and implementation of AI platforms, Services, and Eco-Systems as it related to pattern recognition, data classification, and...",090f8345588dadaa,Senior Artificial Intelligence Programmer / Research Scienti...,,52.199997,2830,11 days,2016-10-17 23:33:52.571892,Austin
25,"Austin, TX",Main Street Hub,"Deep knowledge of machine learning, statistics, optimization, or related field. Data driven insights about their consumers and their business - insights they...",5850b3421d75964a,Data Scientist,,39.6,33,30+ days,2016-10-17 23:33:52.571892,Austin
26,"Austin, TX",HomeAway,8+ years of experience in Data Science and analytics fields. Simply put – we want you to be HomeAway’s leading expert on data and predictive analytics....,2d4f49eb504015d0,Senior Data Scientist,,52.199997,49,8 days,2016-10-17 23:33:52.571892,Austin
27,"Austin, TX",Google,"The Google Cloud training team already develops and delivers Google Cloud Platform product and solution training to thousands of partners, end-users and...",fef09d4e06891cc5,"Cloud Instructor (Big Data, Machine Learning), Google Cloud...",,52.800003,1219,4 days,2016-10-17 23:33:52.571892,Austin
28,"Austin, TX 78754","Samsung Austin Semiconductor, LLC","Data Scientist whose focus will be on leading engineering teams, utilizing advanced analytics and semiconductor experience to implement positive change....",d156c8997b84769b,Sr. Data Scientist,,44.4,1817,30+ days,2016-10-17 23:33:52.571892,Austin
29,"Austin, TX 78754",Samsung,"Data Scientist whose focus will be on leading engineering teams, utilizing advanced analytics and semiconductor experience to implement positive change....",4dc8ccbc1381da16,Sr. Data Scientist,,44.4,1817,30+ days,2016-10-17 23:33:52.571892,Austin
30,"Austin, TX",Health & Human Services Comm,Reviews and analyzes health claims data to determine error rates in statistically valid random samples and assess validity of statistical methods to extrapolate...,58408a9f108d4922,Senior Statistical Analyst,"$5,259 - $6,941 a month",,,5 days,2016-10-17 23:33:52.571892,Austin
31,"Austin, TX",MineralSoft,"Direct data analysis experience with a low-level tool like MATLAB, R, or Python; Work output will drive tools for uses including producing and non-producing...",65b147e8b405c202,Data Scientist/ Petroleum Engineer/ Geologist,,,,28 days,2016-10-17 23:33:52.571892,Austin
32,"Austin, TX",CLEAResult,"Master’s degree in computer science, applied mathematics, statistics, software engineering, physics, or related discipline in marketing and analytics Minimum of...",070ba98149cd96ca,"Vice President, Advanced Analytics",,39.6,33,30+ days,2016-10-17 23:33:52.571892,Austin
33,"Austin, TX",IBM,"Automatically find and interpret data rich sources, merge data together, ensure data consistency, and provide insights as a service....",3ca6649533112dad,Data Engineer / Data Scientist,,51.0,12129,30+ days,2016-10-17 23:33:52.571892,Austin
34,"Austin, TX 78769 (Windsor Road area)",Xerox,"Design machine learning models for data discovery and predictive insights. In collaboration with the Xerox or non-Xerox data scientists, develop, enhance, and...",38d362eaed860b05,"Data Scientist - Healthcare (Redmond, WA preferred location)",,41.4,7612,30+ days,2016-10-17 23:33:52.571892,Austin
35,"Austin, TX",All-In Analytics,"Machine Learning Data Scientist. Proficient in programming languages such as R, SAS, Python, Matlab, SQL etc....",b87633408f9b73df,Senior Machine Learning Data Scientist,"$140,000 - $160,000 a year",,,30+ days,2016-10-17 23:33:52.571892,Austin
36,"Austin, TX 78744",Genotox Laboratories,To achieve this Genotox employs powerful genetic sequencing and mass-spectrometry tools under the guidance of doctors and scientists who are experts in their...,6a57c172bd3d7215,Experienced Clinical LC-MS/MS Operator,,43.2,3,13 days,2016-10-17 23:33:52.571892,Austin
37,"Austin, TX",SparkCognition,"We are looking for a collaborative, self-starting, hungry Data Scientist to join our team of engineers, data scientists, and designers to deliver the next...",04e0c3a9d2ddc1ac,Data Scientist,,,,30+ days,2016-10-17 23:33:52.571892,Austin
38,"Austin, TX",Zynga,"Probability, statistics, data mining, predictive modeling, experimental design, computational analytics, econometric modeling....",e8c6832e42fd1f0a,Data Scientist,,44.4,36,30+ days,2016-10-17 23:33:52.571892,Austin
