,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date,search_city
0,"Baltimore, MD",Softrams LLC,"Knowledge of healthcare claims data. 4+ years of professional experience with programming and software development, including Python, R, or another language...",60dfe14c1c9970fc,Data Scientist,,,,3 days,2016-10-17 23:55:54.522368,Baltimore
1,"Baltimore, MD",TEKSystems,"The contractor shall construct necessary software assets to execute models, including building specialized analytics data stores, databases and data warehouses...",b4db90c5039e571a,Data Scientist,$40 - $50 an hour,44.4,1371,8 hours,2016-10-17 23:55:54.522368,Baltimore
2,"Baltimore, MD",Association of Universities for Research in Astron...,A basic understanding of scientific principles is required to effectively work with data and assure scientific accuracy....,be654a4055e415ea,Data Imaging Developer,,,,3 days,2016-10-17 23:55:54.522368,Baltimore
3,"Baltimore, MD",Praescient Analytics,"​Our Field Data Scientists (FDS's) are experts in a wide range of complementary statistical disciplines, including computational biology, natural language...",d6f30ab5fb64dfba,Field Data Scientist,,43.2,6,18 days,2016-10-17 23:55:54.522368,Baltimore
4,"Baltimore, MD",Space Telescope Science Institute,A basic understanding of scientific principles is required to effectively work with data and assure scientific accuracy....,4f6c4155c1e480c3,Data Imaging Developer,,52.800003,4,12 days,2016-10-17 23:55:54.522368,Baltimore
5,"Glen Burnie, MD 21060",JOHNS HOPKINS HEALTH SYSTEM,"The Data Scientist is responsible for monitoring data quality and for analyzing data using statistical tools like R, SAS, SPSS, WEKA, Rapidminer....",7bfdc788ea4d041f,Data Scientist,,,,25 days,2016-10-17 23:55:54.522368,Baltimore
6,"Hunt Valley, MD",Sinclair Broadcast Group,Identify and prioritize enterprise data analytics opportunities. Experience with Hadoop or other Map-Reduce data analytics processes....,0e51ba1b112e5771,Data Scientist,,39.0,44,29 days,2016-10-17 23:55:54.522368,Baltimore
7,"Towson, MD",Stanley Black & Decker,Manage claims and adjustment portfolio for a specific set of accounts. Responsible for a portfolio of accounts to track & monitor their trends and then work...,02bd95b609c289ad,Research Analyst,,42.6,257,7 hours,2016-10-17 23:55:54.522368,Baltimore
8,"Columbia, MD",The Nielsen Company,"Our Data Scientists come from diverse disciplines such as statistics, research methodology, mathematics, psychology, business, engineering and demography....",6570c3ba8c0c34de,Sr. Data Scientist,,43.2,676,14 hours,2016-10-17 23:55:54.522368,Baltimore
9,"Silver Spring, MD 20904",Verizon,"As our data scientist, you will provide expertise on mathematical concepts for the broader applied analytics team and inspire the adoption of advanced analytics...",98cb008f2c5788bd,Data Scientist,,44.4,11118,19 days,2016-10-17 23:55:54.522368,Baltimore
10,"Annapolis Junction, MD",Booz Allen Hamilton,"Develop machine learning, data mining, and statistical and graph-based algorithms designed to analyze massive data sets and partner with Cloud technologists to...",ba4b73e8d55aa554,Data Scientist,,44.4,946,2 hours,2016-10-17 23:55:54.522368,Baltimore
11,"Baltimore, MD",Johns Hopkins University,If you are interested in applying for employment with The Johns Hopkins University and require special assistance or accommodation during any part of the pre...,5ab2655394ee6708,Research Data Analyst,$22.05 - $30.36 an hour,51.0,348,11 days,2016-10-17 23:55:54.522368,Baltimore
12,"Baltimore, MD",Johns Hopkins University,"The Johns Hopkins health system includes six academic and community hospitals, four suburban health care and surgery centers, more than 30 primary health care...",a6f6599769dfea28,Data Scientist,"$55,310 - $75,977 a year",51.0,348,30+ days,2016-10-17 23:55:54.522368,Baltimore
13,"Baltimore, MD",Global Nest LLC,Job title: Data Analyst Duration : 12 Months Location : Baltimore MD Job Description This position will support meter and field activity analysis and,ffe391bae8cde9bf,Data Analysis,,,,27 days,2016-10-17 23:55:54.522368,Baltimore
14,"Baltimore, MD",T. Rowe Price,"Keep abreast of industry trends in the areas of asset allocation and quantitative financial techniques (e.g., reading applied academic literature)....",aa37d06529888011,Quantitative Analyst - Asset Allocation,,51.0,128,24 days,2016-10-17 23:55:54.522368,Baltimore
15,"Baltimore, MD",ICF,This position involves SAS programming and data analysis techniques to ensure that data collection instruments and data deliverables are implemented correctly....,8f907e37f0eafd4c,Survey Research Data Processing Programmer and QC Analyst,,41.4,234,11 days,2016-10-17 23:55:54.522368,Baltimore
16,"Baltimore, MD","University of Maryland, Baltimore",Interpret data using. Individuals to ensure effective data management and reporting. Analyzing data for statistical studies....,9726b06cb3e3a911,Research Analyst,,43.2,6,3 days,2016-10-17 23:55:54.522368,Baltimore
